,NETWORTH,INCOME,FIN,NFIN,DEBT,EQUITY,STOCKS,HHOUSES,BUS,RETQLIQ,YESFINRISK,SPENDMOR,LATE,EMERGSAV,LIQ,FINLIT,AGE,EDUC,MARRIED,KIDS,OCCAT1,RET_ASSETS
8000,2041080.0,130033.69238,1681400,368000.0,8320,856800.0,0,1,0,440400,0,4,0,1,454000,3,70,13,1,0,2,2121800
8005,34673000.0,2432051.6032,3316000,32026000.0,669000,2050470.0,1150000,1,31100000,9400,0,1,0,1,31600,3,46,14,2,2,1,3325400
8010,1181900.0,144842.18437,2900,1395000.0,216000,0.0,0,1,1000000,0,0,4,0,0,2900,3,63,13,2,0,1,2900
8015,455700.0,97282.064128,15000,444000.0,3300,0.0,0,0,400000,0,0,4,0,0,15000,2,46,14,2,0,2,15000
8020,2035400.0,685298.09619,1315300,2019100.0,1299000,1277650.0,0,1,0,1252000,0,2,0,1,15300,3,48,13,1,2,1,2567300
8025,224000.0,130790.33066,123400,490900.0,390300,12100.0,0,1,0,117000,0,2,0,0,6100,2,37,9,1,0,1,240400
8030,30800.0,54045.591182,30400,14600.0,14200,1200.0,0,0,0,24000,0,4,1,1,6400,3,54,11,2,1,1,54400
8035,424000.0,81068.386774,5000,431000.0,12000,0.0,0,1,0,0,0,4,0,0,5000,3,39,11,1,0,1,5000
8040,262200.0,83230.210421,99000,163200.0,0,10500.0,0,1,0,97000,0,4,0,1,2000,1,71,8,1,0,3,196000
8045,143530.0,103767.53507,76820,299000.0,232290,73900.0,0,1,0,74200,0,4,1,0,2620,1,45,7,1,1,1,151020
8050,37809000.0,1978068.6373,4820000,33327000.0,338000,2932500.0,0,1,31300000,1800000,0,2,0,0,795000,3,58,14,2,0,2,6620000
8055,700720.0,162136.77355,338420,965800.0,603500,0.0,0,1,0,57000,0,5,0,0,276920,3,69,8,1,1,3,395420
8060,6320000.0,284279.80962,4999000,1321000.0,0,3975000.0,500000,1,0,3170000,0,5,0,1,29000,2,75,14,1,0,3,8169000
8065,15060.0,64854.709419,4380,24400.0,13720,80.0,0,0,0,0,1,4,0,0,3300,3,24,8,2,0,1,4380
8070,252400.0,28103.707415,500,262900.0,11000,0.0,0,1,0,0,0,4,0,0,500,2,72,8,1,0,3,500
8075,178700.0,15132.765531,46000,132700.0,0,3300.0,0,1,0,0,0,5,0,1,40000,2,85,8,2,0,3,46000
8080,127350.0,126466.68337,24350,315000.0,212000,0.0,0,1,0,0,0,4,0,1,24350,3,60,14,2,0,1,24350
8085,339900.0,73502.004008,128500,521400.0,310000,42300.0,7500,1,0,116000,0,2,0,1,5000,2,60,9,2,0,3,244500
8090,2054100.0,69178.356713,1780000,276500.0,2400,894000.0,40000,1,0,1180000,0,5,0,1,520000,3,65,12,1,0,3,2960000
8095,284100.0,24860.971944,78600,331600.0,126100,85.0,10,1,0,300,1,5,0,0,290,3,47,12,2,1,2,78900
8100,601860.0,158894.03808,181000,547000.0,126140,127900.0,0,1,0,151000,0,2,0,0,30000,3,49,13,1,2,1,332000
8105,197200.0,48641.032064,2200,287000.0,92000,0.0,0,1,0,0,0,3,0,0,2200,2,45,12,1,2,1,2200
8110,29100.0,75663.827655,21000,8100.0,0,0.0,0,0,0,0,0,5,0,1,21000,2,34,9,1,0,1,21000
8115,68557000.0,2280723.9479,15565000,52992000.0,0,3420000.0,0,1,31500000,3200000,0,3,1,1,265000,3,65,12,1,0,2,18765000
8120,243000.0,44317.38477,17600,225400.0,0,0.0,0,1,0,0,0,5,0,0,17600,3,85,5,1,0,3,17600
8125,1974510.0,234557.86573,1258810,868700.0,153000,527410.0,0,1,0,701010,1,5,0,0,5700,2,55,12,1,2,1,1959820
8130,31510.0,39993.737475,10,54000.0,22500,0.0,0,0,0,0,0,4,0,0,10,2,61,4,2,0,1,10
8135,-4030.0,46479.208417,11770,0.0,15800,0.0,0,0,0,0,0,1,1,0,1220,1,37,9,1,0,2,11770
8140,22300.0,51883.767535,4800,20500.0,3000,0.0,0,0,0,0,0,2,0,1,4800,2,45,3,1,5,1,4800
8145,11447300.0,606391.53307,4736000,7298300.0,587000,3620000.0,3200000,1,4000000,525000,0,5,0,1,411000,3,77,9,1,0,3,5261000
8150,14500.0,49721.943888,1500,13000.0,0,0.0,0,0,0,0,0,4,0,1,0,1,47,8,1,1,1,1500
8155,658130.0,33508.266533,299630,358500.0,0,0.0,0,1,0,0,0,2,0,1,16630,2,68,10,2,0,3,299630
8160,-241000.0,21618.236473,7500,12000.0,260500,0.0,0,0,0,0,0,3,1,0,500,0,21,12,2,0,1,7500
8165,-81770.0,35670.09018,12530,26000.0,120300,2000.0,0,0,0,5000,0,2,0,1,7530,2,33,13,2,2,1,17530
8170,828200.0,75663.827655,146900,766500.0,85200,18000.0,0,1,0,120000,0,4,0,0,22300,2,62,12,2,0,1,266900
8175,215700.0,122143.03607,46900,488000.0,319200,18000.0,0,1,0,40000,0,2,1,0,6900,0,36,10,1,1,1,86900
8180,160.0,27022.795591,160,0.0,0,0.0,0,0,0,0,0,4,0,0,160,3,76,12,2,0,3,160
8185,3747140.0,644223.44689,1780140,1967000.0,0,1274100.0,267000,1,27000,775000,0,4,0,0,238140,3,44,14,1,2,2,2555140
8190,434260.0,96201.152305,83260,412000.0,61000,3700.0,0,0,372000,74000,0,4,0,0,9260,2,45,9,2,3,4,157260
8195,921500.0,76744.739479,388500,533000.0,0,374000.0,255000,1,0,119000,0,5,0,1,14500,2,84,11,1,0,3,507500
8200,393300.0,155651.30261,375300,40000.0,22000,263500.0,0,0,0,16500,0,2,0,1,53800,3,42,13,1,0,1,391800
8205,448370.0,7782.5651303,233120,310500.0,95250,15000.0,15000,1,0,0,0,5,0,0,77120,3,65,13,2,1,2,233120
8210,181980.0,0.0,980,181000.0,0,0.0,0,1,0,0,0,5,0,0,980,1,62,5,2,0,2,980
8215,1165300.0,100524.7996,15500,1593000.0,443200,0.0,0,1,500000,0,0,5,0,0,15500,2,46,8,1,2,2,15500
8220,-28500.0,30265.531062,0,5500.0,34000,0.0,0,0,0,0,0,5,0,0,0,2,37,9,2,0,2,0
8225,2315000.0,182674.0982,2035000,780000.0,500000,2000000.0,1600000,1,0,400000,0,4,0,1,35000,1,74,14,2,0,3,2435000
8230,71681.0,34589.178357,831,106100.0,35250,0.0,0,1,0,0,0,4,0,0,830,1,65,8,2,1,1,831
8235,-15400.0,49721.943888,50100,9500.0,75000,100.0,0,0,0,100,0,3,0,0,50000,3,32,13,2,0,1,50200
8240,27960.0,61611.973948,12000,17100.0,1140,4000.0,0,0,0,4000,0,2,1,0,8000,2,26,11,1,4,1,16000
8245,748200.0,194564.12826,226200,787000.0,265000,34440.0,0,1,0,40200,0,2,0,0,118500,3,38,8,1,1,1,266400
8250,640.0,58369.238477,640,8500.0,8500,0.0,0,0,0,0,0,2,1,0,640,3,53,8,1,1,1,640
8255,159900.0,140518.53707,134000,46000.0,20100,104000.0,0,0,0,130000,0,3,0,1,4000,2,35,8,1,0,1,264000
8260,97500.0,32427.354709,1000,287900.0,191400,0.0,0,1,0,0,0,3,0,0,1000,1,56,12,1,1,3,1000
8265,23657900.0,750152.80561,5542000,18115900.0,0,2600000.0,0,0,17670000,200000,0,4,0,1,2342000,3,64,14,1,0,3,5742000
8270,1183300.0,121062.12425,776100,435400.0,28200,88000.0,0,1,0,600000,0,5,0,1,16100,3,62,13,1,3,3,1376100
8275,211900.0,139437.62525,223000,3900.0,15000,110900.0,5000,0,0,210000,0,2,0,0,8000,2,45,14,1,1,1,433000
8280,4191330.0,887428.60721,1930330,3341000.0,1080000,1120000.0,70000,1,2331000,35000,0,5,0,1,129330,3,49,9,1,0,1,1965330
8285,300300.0,49721.943888,82300,272000.0,54000,2000.0,0,1,50000,2000,0,4,0,0,80300,3,68,12,2,0,2,84300
8290,14370.0,151327.65531,9500,46000.0,41130,8000.0,0,0,0,8000,0,4,0,0,1500,2,38,8,1,1,1,17500
8295,411300.0,64854.709419,152300,417000.0,158000,90000.0,0,1,0,120000,0,4,0,1,32300,3,43,12,1,4,1,272300
8300,1200000.0,473439.37876,578000,622000.0,0,0.0,0,0,616000,0,0,1,0,1,177000,3,69,12,1,0,3,578000
8305,8016000.0,2215869.2385,3766000,4850000.0,600000,1626000.0,781000,1,3000000,1680000,0,3,0,1,430000,3,50,14,1,2,2,5446000
8310,1049750.0,196725.9519,802050,489700.0,242000,729700.0,70000,1,0,560000,0,5,0,1,34050,2,43,10,1,2,1,1362050
8315,21251000.0,5620741.483,14325000,7676000.0,750000,13045000.0,25000,1,75000,1200000,0,4,0,1,1100000,1,46,12,1,2,1,15525000
8320,21930.0,130790.33066,1250,138000.0,117320,0.0,0,1,0,0,0,3,1,0,1250,3,72,9,1,1,1,1250
8325,454200.0,50802.855711,233200,246000.0,25000,0.0,0,1,0,174000,0,5,0,1,59200,2,67,8,2,0,1,407200
8330,179780.0,94039.328657,36480,512300.0,369000,11545.0,0,1,0,15000,1,5,0,0,1300,2,52,8,1,3,1,51480
8335,1464200.0,237800.6012,326500,1365900.0,228200,175000.0,140000,1,592000,50000,0,4,0,1,136500,3,53,9,1,3,1,376500
8340,143840.0,75663.827655,43140,333200.0,232500,33600.0,0,1,0,42000,0,4,1,0,1140,3,38,9,2,0,1,85140
8345,5267000.0,460468.43687,3647000,2250000.0,630000,2190000.0,325000,1,250000,638000,0,4,0,0,491000,3,53,14,1,1,2,4285000
8350,1259570.0,239962.42485,422520,1226900.0,389850,33525.0,4000,1,20000,262000,0,3,0,1,136520,3,45,12,1,4,1,684520
8355,583500.0,43236.472946,574500,28000.0,19000,388100.0,180000,0,0,346500,0,3,0,0,48000,3,40,13,2,0,1,921000
8360,2312300.0,84311.122244,1269300,1061000.0,18000,554620.0,0,1,0,941600,0,5,0,1,10700,3,70,13,2,0,1,2210900
8365,883800.0,151327.65531,361700,886000.0,363900,297000.0,19000,1,0,330000,0,2,0,0,12700,0,48,12,1,2,1,691700
8370,1511900.0,500462.17435,623800,1300000.0,411900,607000.0,25000,1,200000,357000,0,4,0,1,241800,3,49,14,1,2,2,980800
8375,351800.0,45938.752505,187500,164300.0,0,36000.0,20000,1,0,160000,0,5,0,1,7500,2,77,12,2,0,3,347500
8380,13600.0,61611.973948,1600,12000.0,0,0.0,0,0,0,0,0,1,0,0,600,2,48,8,2,0,4,1600
8385,61700.0,75663.827655,10300,145000.0,93600,6300.0,5300,1,0,4000,0,5,0,1,1000,3,30,12,2,0,1,14300
8390,6892000.0,1859168.3367,5743000,2129000.0,980000,4198000.0,0,1,0,1108000,0,3,0,1,255000,3,52,12,1,0,3,6851000
8395,184660.0,14051.853707,59600,125060.0,0,0.0,0,1,0,0,0,4,0,0,12600,3,66,9,2,0,3,59600
8400,31600.0,28103.707415,0,31900.0,300,0.0,0,1,0,0,0,5,0,1,0,1,68,-1,1,3,1,0
8405,6842000.0,794470.19038,5055000,1787000.0,0,4512500.0,10000,1,0,1525000,0,5,0,1,520000,3,64,9,1,0,1,6580000
8410,227100.0,86472.945892,118000,277000.0,167900,39750.0,0,1,0,100000,0,2,0,0,18000,3,30,13,2,1,1,218000
8415,229000.0,278875.2505,166000,561000.0,498000,90400.0,0,1,0,113000,0,2,0,1,53000,3,35,13,1,0,1,279000
8420,93300.0,122143.03607,85100,8200.0,0,2800.0,0,0,0,11000,0,3,0,0,44100,3,26,12,1,0,1,96100
8425,3001000.0,1040918.0862,2580000,421000.0,0,255000.0,255000,1,0,1105000,0,4,0,1,1220000,3,49,12,1,3,1,3685000
8430,977600.0,165379.50902,264200,763200.0,49800,144500.0,0,1,0,250000,0,5,0,0,14200,3,43,11,1,2,1,514200
8435,24300.0,47560.12024,4800,19800.0,300,4400.0,4400,0,0,0,0,4,0,0,400,1,39,9,2,0,1,4800
8440,393000.0,291846.19238,55000,549000.0,211000,0.0,0,1,202000,0,0,5,0,0,55000,3,48,12,1,0,2,55000
8445,4453000.0,469115.73146,3530000,1893000.0,970000,1435000.0,350000,1,10000,1850000,0,5,0,1,180000,3,61,14,1,1,1,5380000
8450,-450.0,51883.767535,320,0.0,770,0.0,0,0,0,0,1,2,0,0,320,1,42,5,1,3,1,320
8455,1994901.0,84311.122244,1266001,918900.0,190000,299500.0,0,1,0,136000,0,3,0,0,1,3,61,8,2,0,1,1402001
8460,1174000.0,73610.09519,723000,451000.0,0,510000.0,250000,1,0,200000,0,5,0,1,37000,3,80,12,1,0,3,923000
8465,11989000.0,1113339.1784,1960000,10209000.0,180000,1315000.0,1090000,1,4500000,520000,0,5,0,1,50000,2,64,12,1,0,2,2480000
8470,30400.0,24860.971944,400,30000.0,0,0.0,0,1,0,0,0,1,0,0,400,1,62,-1,1,1,3,400
8475,422700.0,36751.002004,417500,5200.0,0,200000.0,0,0,0,400000,0,5,0,0,7500,3,69,14,2,0,2,817500
8480,162600.0,76744.739479,125500,41000.0,3900,33750.0,0,0,0,43000,0,1,0,1,81000,2,28,12,2,0,1,168500
8485,-18490.0,49721.943888,880,8200.0,27570,0.0,0,0,0,0,0,5,1,0,80,0,28,9,2,0,1,880
8490,17900.0,100524.7996,1500,35400.0,19000,0.0,0,0,0,0,0,4,0,1,1500,2,48,8,1,1,2,1500
8495,2327500.0,594501.50301,1534500,2147000.0,1354000,1360000.0,560000,1,0,800000,0,4,0,1,72000,3,41,13,1,2,1,2334500
8500,3450000.0,291846.19238,2574000,876000.0,0,1311750.0,0,1,0,1590000,0,5,0,1,84000,1,62,12,1,0,1,4164000
8505,6600.0,47560.12024,900,5700.0,0,0.0,0,0,0,0,0,1,0,0,900,1,44,8,1,2,1,900
8510,484900.0,14051.853707,35900,449000.0,0,1000.0,0,1,0,30000,0,5,0,0,5900,3,31,9,2,0,2,65900
8515,346000.0,244286.07214,161000,960000.0,775000,70000.0,20000,1,0,100000,0,1,0,1,41000,3,35,12,1,0,1,261000
8520,119000.0,54045.591182,14000,129000.0,24000,0.0,0,1,0,0,0,2,0,0,14000,3,27,7,1,2,1,14000
8525,1810060.0,48641.032064,171060,1653000.0,14000,0.0,0,0,0,0,0,4,0,1,171060,3,59,13,2,0,2,171060
8530,355900.0,11890.03006,3000,360400.0,7500,0.0,0,1,0,0,0,5,0,0,3000,2,63,8,2,0,3,3000
8535,43298000.0,972820.64128,21600000,21698000.0,0,12950000.0,7500000,1,0,3500000,0,3,0,1,2100000,3,84,14,1,0,2,25100000
8540,2476100.0,63773.797595,662100,1814000.0,0,0.0,0,1,0,650000,0,4,0,0,12100,1,67,12,2,0,3,1312100
8545,2088680.0,48424.849699,461880,1912800.0,286000,122600.0,0,1,805000,241880,0,4,0,1,220000,3,65,12,1,0,2,703760
8550,69510.0,86472.945892,3110,294700.0,228300,0.0,0,1,0,0,0,5,0,1,3110,2,49,4,1,1,1,3110
8555,24780.0,64854.709419,20080,238000.0,233300,6900.0,0,1,0,6900,0,4,0,0,13180,3,39,12,2,2,1,26980
8560,442900.0,108091.18236,435200,7700.0,0,296000.0,5000,0,0,110000,0,5,0,1,200,2,25,12,1,0,1,545200
8565,-15360.0,16213.677355,1740,7900.0,25000,0.0,0,1,0,0,0,5,1,1,1740,2,77,14,2,0,3,1740
8570,96790.0,43236.472946,0,154790.0,58000,0.0,0,1,0,0,0,2,0,0,0,2,63,8,2,0,1,0
8575,-102899.0,79987.47495,3001,5500.0,111400,1500.0,0,0,0,3000,0,3,1,0,1,1,40,12,1,4,1,6001
8580,13814500.0,331839.92986,1718500,12341000.0,245000,1182000.0,20000,0,11480000,1162000,0,4,0,1,101500,3,61,12,1,0,1,2880500
8585,52820.0,73502.004008,54020,9300.0,10500,28800.0,0,0,0,32000,0,4,0,1,22020,3,30,12,2,0,1,86020
8590,-75850.0,43236.472946,4150,0.0,80000,4000.0,0,0,0,4000,0,4,1,0,150,3,36,13,2,1,1,8150
8595,39860.0,39993.737475,3100,60900.0,24140,0.0,0,1,0,0,0,5,1,0,3100,3,50,8,2,0,3,3100
8600,657000.0,38912.825651,317000,340000.0,0,0.0,0,1,0,217000,0,5,0,1,10000,3,68,8,1,1,3,534000
8605,290.0,25941.883768,290,0.0,0,0.0,0,0,0,0,0,3,0,0,290,3,71,3,2,0,3,290
8610,27502800.0,569640.53106,20974000,6528800.0,0,6904700.0,4000000,1,2700000,4087000,0,1,0,1,1477000,3,72,14,1,1,2,25061000
8615,28522000.0,4085846.6934,21202000,7320000.0,0,14157000.0,0,1,5600000,3957000,0,3,0,1,20000,3,61,12,1,0,1,25159000
8620,81800.0,145923.09619,67800,19000.0,5000,30040.0,0,0,0,30800,0,2,0,1,37000,2,27,12,1,0,1,98600
8625,108480.0,30265.531062,180,108300.0,0,0.0,0,1,0,0,0,5,0,0,180,2,78,9,1,0,3,180
8630,200960.0,81068.386774,107760,284200.0,191000,24500.0,0,1,0,0,0,4,0,1,9760,3,56,10,2,3,1,107760
8635,3276900.0,345891.78357,306000,4250000.0,1279100,36000.0,11000,1,2600000,25000,0,4,0,0,270000,3,46,12,1,3,1,331000
8640,16185310.0,1815931.8637,2303310,16742000.0,2860000,343000.0,0,1,13750000,490000,0,3,0,1,963310,3,62,13,1,0,2,2793310
8645,6523450.0,127547.59519,4670910,1928100.0,75560,4563000.0,4260000,1,10000,0,0,2,0,1,150910,3,58,13,1,2,2,4670910
8650,216600.0,86148.672345,17500,427500.0,228400,15500.0,500,1,0,15000,0,4,0,1,2000,3,75,13,1,1,1,32500
8655,262100.0,148084.91984,230100,32000.0,0,43500.0,30000,0,0,0,0,2,0,0,200100,2,29,13,1,0,1,230100
8660,37000.0,0.0,83000,14000.0,60000,8000.0,8000,0,0,0,0,4,0,0,75000,2,26,12,2,0,4,83000
8665,78800.0,16213.677355,1300,87000.0,9500,0.0,0,1,0,0,0,4,0,0,1300,2,73,9,2,0,1,1300
8670,449550.0,144842.18437,63150,636400.0,250000,0.0,0,1,0,0,0,5,0,1,3150,0,74,9,2,0,3,63150
8675,-50990.0,54045.591182,6010,63000.0,120000,6000.0,6000,0,0,0,0,5,0,0,10,3,57,9,2,0,3,6010
8680,15200.0,37831.913828,4200,27600.0,16600,0.0,0,0,9800,0,0,4,0,0,4200,2,52,12,1,4,1,4200
8685,-910.0,14051.853707,20,0.0,930,0.0,0,0,0,0,0,4,0,0,20,2,70,7,2,0,3,20
8690,2124520.0,100524.7996,379020,2903200.0,1157700,212200.0,0,1,150000,332000,0,4,0,1,27020,3,46,14,2,0,1,711020
8695,926620.0,129709.41884,428500,674000.0,175880,120900.0,0,1,0,393000,0,4,0,0,35500,3,59,12,2,0,1,821500
8700,1936700.0,428041.08216,953300,1236400.0,253000,378750.0,100000,1,5400,625000,0,5,0,1,35300,3,58,14,1,3,1,1578300
8705,7602500.0,763123.74749,3928500,3674000.0,0,3140000.0,0,1,0,0,0,4,0,1,24500,2,57,12,1,1,1,3928500
8710,263550.0,44317.38477,16550,347000.0,100000,12000.0,0,1,0,12000,0,5,1,0,4550,2,53,11,2,0,2,28550
8715,600.0,15132.765531,600,0.0,0,0.0,0,0,0,0,0,4,0,0,600,2,61,8,2,0,3,600
8720,43100.0,37831.913828,3000,40100.0,0,0.0,0,1,0,0,0,5,0,0,3000,2,78,2,1,3,1,3000
8725,304200.0,32427.354709,18300,643000.0,357100,0.0,0,1,0,0,0,5,0,1,6300,2,59,8,1,1,1,18300
8730,11510.0,32427.354709,11620,0.0,110,8000.0,0,0,0,0,1,5,1,0,3620,1,40,11,2,1,4,11620
8735,8800.0,16213.677355,200,8600.0,0,0.0,0,0,0,0,0,5,0,0,200,1,46,6,2,1,3,200
8740,-50.0,25941.883768,2510,8200.0,10760,0.0,0,0,0,0,0,4,0,0,2510,2,75,10,1,0,3,2510
8745,11700.0,24860.971944,2200,9500.0,0,0.0,0,0,9500,0,0,1,0,0,2200,1,37,6,1,1,1,2200
8750,752400.0,70259.268537,146000,947900.0,341500,5100.0,0,1,200000,119000,0,4,0,0,27000,2,40,12,1,3,2,265000
8755,158800.0,71340.180361,19300,205600.0,66100,10200.0,0,1,0,17000,0,5,1,0,2300,1,45,4,2,1,1,36300
8760,413000.0,113495.74148,171000,729000.0,487000,77500.0,0,1,0,97000,0,4,0,1,74000,2,58,8,1,0,1,268000
8765,69400.0,108091.18236,12500,204500.0,147600,0.0,0,1,0,0,0,5,0,0,10000,2,67,13,1,0,1,12500
8770,374800.0,91877.50501,5100,444400.0,74700,0.0,0,1,0,0,0,5,0,0,5100,2,58,9,1,1,1,5100
8775,399800.0,88634.769539,167600,336000.0,103800,128000.0,0,1,0,160000,1,4,0,0,6600,2,49,9,1,0,1,327600
8780,15031890.0,3534581.6633,9797590,7576000.0,2341700,5503277.5229,2000000,1,1000000,4640000,0,4,0,1,915590,3,63,14,1,3,2,14437590
8785,35905000.0,1184679.3587,36620000,1535000.0,2250000,35000000.0,30000000,1,0,5000000,0,1,0,1,820000,1,82,12,2,0,3,41620000
8790,33700.0,60531.062124,32700,28000.0,27000,0.0,0,0,0,0,0,2,0,0,9100,2,30,11,2,3,1,32700
8795,134730.0,75663.827655,8200,151600.0,25070,0.0,0,1,0,0,0,2,0,0,3200,2,40,3,1,2,1,8200
8800,74810.0,94039.328657,76930,4500.0,6620,31700.0,30000,0,0,17000,0,2,0,0,29930,3,29,12,2,0,1,93930
8805,49000.0,7350.2004008,24000,25000.0,0,0.0,0,0,0,0,0,4,0,0,24000,3,24,12,2,0,1,24000
8810,12505000.0,1815931.8637,8985000,3520000.0,0,6643000.0,0,1,50000,1090000,0,3,0,1,195000,3,68,12,1,0,3,10075000
8815,468734000.0,7620428.3567,164246000,304559000.0,71000,154040000.0,141440000,1,47500000,6016000,0,4,0,1,9978000,3,72,13,1,0,3,170262000
8820,89997900.0,2096968.9379,19987000,70012000.0,1100,15823000.0,8870000,1,28766000,558000,0,2,0,1,49000,3,86,12,2,0,2,20545000
8825,1332000.0,190240.48096,900000,959000.0,527000,756000.0,40000,1,0,625000,0,2,0,0,25000,3,61,13,1,0,1,1525000
8830,39700.0,28103.707415,3200,94500.0,58000,0.0,0,1,0,0,0,5,0,0,3200,2,59,7,2,2,1,3200
8835,664670000.0,38264278.557,31186000,636384000.0,2900000,29570000.0,29570000,1,614810000,0,0,2,0,1,526000,3,83,9,1,0,2,31186000
8840,2200.0,32427.354709,2200,0.0,0,0.0,0,0,0,0,1,5,0,0,2200,2,67,3,2,0,3,2200
8845,602350.0,332920.84168,772000,930350.0,1100000,105000.0,0,1,114400,420000,0,4,0,1,342000,3,71,12,1,0,2,1192000
8850,338600.0,102686.62325,83500,601100.0,346000,39500.0,0,1,298100,59500,0,4,0,1,24000,3,38,13,2,0,1,143000
8855,1319100.0,140518.53707,646000,674100.0,1000,484000.0,0,1,0,640000,0,4,0,0,6000,3,75,13,1,0,3,1286000
8860,68616900.0,11652229.459,46922900,23170000.0,1476000,33516080.607,22780000,1,13800000,8453000,0,4,0,1,3184900,3,62,14,1,0,2,55375900
8865,657430.0,150246.74349,326530,330900.0,0,177000.0,0,0,45000,210000,0,5,0,1,116530,2,36,13,1,0,1,536530
8870,348790.0,97282.064128,77390,410100.0,138700,35000.0,0,1,0,60000,0,2,1,0,17390,3,57,9,1,0,3,137390
8875,334800.0,50802.855711,69500,409300.0,144000,27000.0,27000,1,0,0,0,5,0,1,32500,1,80,9,2,0,1,69500
8880,2138000.0,301574.3988,1190000,948000.0,0,443750.0,0,1,415000,525000,0,4,0,1,270000,3,64,14,1,0,2,1715000
8885,13557480.0,539375.0,8300500,5257000.0,20,40000.0,0,1,4333000,0,0,5,0,1,200500,3,94,14,2,0,3,8300500
8890,3176500.0,548022.29459,247000,3830000.0,900500,20000.0,10000,1,2830000,0,0,4,0,1,217000,3,41,14,1,0,1,247000
8895,449100.0,104848.44689,107000,342100.0,0,95000.0,0,1,29000,95000,0,5,0,0,12000,2,57,3,1,1,2,202000
8900,157010.0,42155.561122,20610,136400.0,0,0.0,0,1,0,0,0,3,0,1,20610,2,74,9,1,0,3,20610
8905,350100.0,35994.363727,237700,112400.0,0,170000.0,0,1,0,170000,0,3,0,1,6200,3,61,13,2,0,3,407700
8910,7056540.0,1675413.3267,2377000,5381600.0,702060,1263000.0,236000,1,4410000,790000,0,5,0,1,573000,3,63,12,1,1,1,3167000
8915,167050.0,129709.41884,39500,249700.0,122150,22750.0,0,1,0,35000,0,5,0,0,4500,2,56,8,1,1,1,74500
8920,104595400.0,6917835.6713,30966400,77809000.0,4180000,3100000.0,0,1,54220000,0,0,5,0,1,556400,3,70,12,1,0,3,30966400
8925,52080.0,45398.296593,50080,50000.0,48000,16400.0,0,0,0,23000,0,3,0,1,5080,2,54,12,2,0,1,73080
8930,-6500.0,60531.062124,5800,115600.0,127900,0.0,0,1,0,0,0,2,0,0,5800,1,51,8,1,2,3,5800
8935,355500.0,44317.38477,70000,410500.0,125000,0.0,0,1,250000,0,0,1,1,0,70000,3,47,8,2,1,2,70000
8940,1283720.0,175107.71543,879400,687800.0,283480,725900.0,37000,1,0,812000,0,2,0,1,30400,3,51,12,1,2,1,1691400
8945,-34250.0,59450.150301,600,0.0,34850,0.0,0,0,0,0,0,2,0,0,600,3,32,13,2,0,1,600
8950,106800.0,63773.797595,26800,312000.0,232000,0.0,0,1,0,0,0,2,0,1,26800,2,70,8,1,0,3,26800
8955,215900.0,24860.971944,8000,286900.0,79000,0.0,0,1,0,0,0,2,1,0,8000,1,48,1,1,4,1,8000
8960,793665000.0,49681950.15,202423000,591242000.0,0,75223200.0,4950000,1,570080000,21782000,0,1,1,1,2760000,3,75,14,1,0,2,224205000
8965,8200.0,22699.148297,2800,5400.0,0,0.0,0,0,0,0,0,2,0,0,2800,3,63,2,2,0,1,2800
8970,252200.0,60531.062124,50200,250000.0,48000,0.0,0,1,0,0,0,5,0,1,50200,3,80,8,2,0,3,50200
8975,226000.0,22699.148297,26000,200000.0,0,0.0,0,1,0,0,0,3,0,0,0,3,51,6,2,0,3,26000
8980,1122000.0,314545.34068,729000,653000.0,260000,585000.0,325000,1,12000,260000,0,5,0,1,144000,3,77,12,1,0,3,989000
8985,2777400.0,349134.51904,2006000,1270000.0,498600,929000.0,300000,1,0,390000,0,5,0,1,816000,3,34,13,1,2,1,2396000
8990,3209000.0,149165.83166,733000,2540000.0,64000,286400.0,0,1,0,716000,0,5,0,1,17000,3,70,12,2,0,3,1449000
8995,4801300.0,215101.45291,3437000,1679300.0,315000,1292600.0,150000,1,0,1121000,0,4,0,1,166000,3,78,14,1,0,3,4558000
9000,42040.0,127547.59519,9550,37600.0,5110,320.0,0,0,0,1600,0,4,0,0,750,3,41,9,1,3,1,11150
9005,804800.0,62692.885772,287600,517200.0,0,131000.0,0,1,55000,262000,0,5,0,1,25600,3,70,10,1,0,3,549600
9010,2315900.0,48641.032064,799900,1516000.0,0,685000.0,0,1,0,100000,0,2,0,1,32900,3,73,13,2,0,3,899900
9015,219294100.0,6088776.3026,54973000,164321100.0,0,14115000.0,13560000,1,161280000,550000,0,2,0,1,38702000,3,76,12,1,0,2,55523000
9020,79328720.0,35518762.525,25683000,66924720.0,13279000,25490000.0,22640000,1,47650000,2850000,0,2,0,1,193000,3,69,9,1,0,2,28533000
9025,4300.0,45398.296593,1250,3100.0,50,0.0,0,0,0,0,0,4,0,0,750,2,65,10,2,0,1,1250
9030,-58780.0,48641.032064,23220,29000.0,111000,17000.0,0,0,0,17000,0,3,0,0,6220,1,32,12,2,0,1,40220
9035,229980.0,30265.531062,7500,225900.0,3420,0.0,0,1,0,0,0,5,0,0,7500,2,70,4,2,1,1,7500
9040,170329000.0,2525010.02,12556000,159303000.0,1530000,7326000.0,0,1,149310000,1253000,0,4,0,1,50000,3,76,9,1,0,2,13809000
9045,196800.0,86472.945892,77400,352000.0,232600,14000.0,0,1,0,0,0,4,0,0,3400,3,63,14,2,0,1,77400
